"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.12908936","32.25933838","59.63238907","66.77802277","72.17178345","96.35484314","126.25294495","172.60186768","266.31158447","252.83560181","297.22906494","330.57556152","336.32055664","396.23254395","405.72888184","364.97280884","357.45776367","405.6506958","422.28268433","523.99908447","","",
"American Samoa","ASM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512.56829834","563.73712158","550.0645752","602.69360352","585.72125244","626.7166748","648.22711182","694.53643799","673.83752441","591.42523193","701.81781006","693.80725098","727.25695801","711.22979736","792.8414917","754.24188232","778.45111084","750.01922607","808.69927979","760.26495361","","",
"Australia","AUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638.81494141","1564.16650391","1770.46618652","2249.29077148","2767.13696289","3013.08764648","3184.80761719","3799.73754883","4090.76196289","3995.34008789","4945.03808594","5861.70263672","6025.34472656","5813.98535156","5607.91796875","4862.6015625","4993.68945313","5340.36474609","5364.54296875","5427.46240234","","",
"Austria","AUT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2269.12646484","2282.51586914","2497.8659668","3091.24023438","3594.65039063","3710.39794922","3882.98193359","4478.76855469","5057.76074219","4928.98779297","4800.79345703","5167.81787109","4966.09570313","5235.34130859","5393.60205078","4612.82421875","4709.87597656","4938.91992188","5322.26269531","5242.18310547","","",
"Azerbaijan","AZE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.14171791","19.19028282","20.59105873","23.80008125","27.38257599","35.07611465","50.24787903","75.39520264","107.36143494","129.7258606","145.84526062","176.40847778","222.98551941","239.95080566","267.3097229","226.51002502","156.99572754","155.0982666","168.39164734","193.10884094","","",
"Burundi","BDI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42834568","8.60474777","7.96743488","7.16897345","9.8821106","12.77716923","16.64111137","18.25146484","18.31873894","21.8832016","26.41332245","25.13240814","21.51785278","21.93877029","20.10721016","19.64325523","21.78308105","23.15567589","22.40539742","20.56754112","","",
"Belgium","BEL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1849.91601563","1879.93481445","2084.7199707","2828.33349609","3326.63720703","3419.69311523","3558.12133789","4078.14697266","4670.42285156","4653.43652344","4544.77978516","4943.796875","4706.47021484","4947.76953125","5072.95068359","4291.48974609","4534.22998047","4775.8125","5134.41455078","4960.39355469","","",
"Benin","BEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.90676403","16.83250046","17.49715614","21.60637474","24.56986427","24.14694977","25.45315742","27.96020699","30.34991455","30.76049805","31.06598282","34.99642563","39.10080719","35.76725006","34.44753647","31.30697823","29.78626442","29.76860428","31.07242012","29.12529182","","",
"Burkina Faso","BFA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54438114","7.71472406","8.75488853","11.77481174","17.64383125","18.09339523","21.37371254","28.00374031","29.90420341","31.71803284","33.94390106","34.91963577","34.88827133","43.80942535","39.6444664","33.52824402","40.98265457","44.51367188","40.26911545","42.3445282","","",
"Bangladesh","BGD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56026173","8.36238003","9.34001255","10.27598572","11.08631516","11.60705376","12.33577824","14.31881523","15.80424309","17.92318726","20.80270004","22.84561729","23.45907974","26.67387962","29.74625206","32.84908676","34.56891251","37.40678406","41.90407562","45.85716248","","",
"Bulgaria","BGR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.49745178","119.82997894","148.1479187","195.74369812","233.11332703","267.74139404","294.10891724","361.23498535","455.54058838","459.30020142","484.75228882","555.86419678","558.64794922","547.45483398","605.25891113","521.41906738","562.34082031","624.52502441","689.90539551","697.8963623","","",
"Bahrain","BHR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.6864624","484.90734863","503.03005981","567.23797607","550.35980225","570.29425049","591.3112793","692.96832275","757.73614502","785.26031494","796.31842041","805.3147583","971.36846924","1066.13244629","1101.25683594","1128.75915527","1098.88354492","1126.06689453","994.17901611","940.39569092","","",
"Bahamas, The","BHS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1030.96899414","1078.69445801","1100.53259277","1138.74060059","1148.94238281","1220.78820801","1323.53088379","1415.03674316","1489.42724609","1470.68774414","1495.23132324","1491.04162598","1568.28796387","1609.31799316","1670.24035645","1635.88293457","1774.02172852","2162.42358398","2002.41296387","2004.61633301","","",
"Bosnia and Herzegovina","BIH","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.31326294","112.06851959","127.21139526","180.99417114","244.52740479","262.89282227","303.51223755","388.09899902","482.93652344","425.05114746","417.74832153","467.03192139","452.97650146","484.22702026","504.78723145","442.0378418","461.9793396","482.17715454","539.91003418","553.82293701","","",
"Belarus","BLR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.66816711","74.33643341","87.08403778","109.87693024","142.74801636","198.30737305","223.83119202","281.07763672","351.72796631","290.70153809","343.67910767","319.75372314","365.87493896","456.4916687","450.22262573","362.75283813","298.62658691","333.54107666","351.00680542","399.39709473","","",
"Belize","BLZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.7074585","157.4631958","166.04504395","168.3944397","170.21199036","174.41145325","189.33285522","226.2300415","249.92666626","241.73036194","242.34942627","252.82539368","246.06036377","257.98931885","292.14331055","283.57244873","296.04522705","282.55374146","285.97033691","293.41259766","","",
"Bermuda","BMU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.84843826","45.78475189","44.27474976","47.16543961","47.04486847","52.48216629","56.81023026","64.47034454","79.01570129","90.77088165","101.72988129","121.37858582","137.1217804","162.12197876","181.71205139","198.87557983","210.23809814","217.49468994","235.70088196","245.92347717","","",
"Brazil","BRA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.53927612","270.18981934","246.94700623","251.4379425","295.52862549","384.93200684","485.59933472","602.68591309","707.49121094","721.76800537","896.69714355","1031.57617188","957.00708008","981.15283203","1017.04711914","785.26483154","798.6270752","940.36975098","866.15539551","853.38793945","","",
"Barbados","BRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600.80895996","619.33959961","665.92028809","781.96508789","915.30462646","935.64044189","1000.6171875","1015.60668945","1107.04602051","1135.60986328","1087.65649414","1135.5177002","1263.91870117","1233.11486816","1153.88415527","1119.54821777","1129.19335938","1151.69372559","1164.54455566","1143.32202148","","",
"Brunei Darussalam","BRN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508.54840088","464.79043579","473.22723389","535.27740479","619.2869873","646.16021729","654.69018555","702.66918945","788.61535645","741.29534912","803.52685547","877.15759277","883.67559814","849.33062744","798.79370117","743.92004395","692.03570557","648.66882324","763.14569092","671.56268311","","",
"Bhutan","BTN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.89350891","35.94556046","36.13760376","37.73608017","46.90710449","47.74116898","55.31650925","66.06005859","58.85731506","61.12592697","74.09108734","79.5575943","85.97568512","88.24406433","88.89917755","98.56243896","98.90504456","104.85510254","102.73851776","115.98075867","","",
"Botswana","BWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.2371521","201.81080627","204.88693237","267.49493408","293.97195435","277.06097412","263.60595703","311.03723145","330.35922241","342.93563843","398.57070923","440.04370117","433.0039978","449.70568848","435.55368042","389.3807373","402.80163574","484.22390747","494.19546509","481.53305054","","",
"Central African Republic","CAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.18517113","9.56678581","10.97875595","13.49363136","14.26363945","15.28491306","16.59565353","19.75128746","19.52352142","22.9681778","18.69205093","21.3735981","22.29368019","18.83095169","20.86845589","19.00076675","21.89539337","30.05440521","53.6903801","37.19958115","","",
"Canada","CAN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2007.88085938","2063.92749023","2159.31591797","2562.91455078","2925.06713867","3296.50146484","3788.09008789","4212.99072266","4474.97460938","4371.55273438","5065.91503906","5400.11376953","5500.68408203","5443.625","5189.01464844","4637.21142578","4629.375","4865.07080078","5018.71142578","5048.37255859","","",
"Central Europe and the Baltics","CEB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.140526961712","252.17594661055","298.232475807809","372.941280917241","446.736799260728","522.503619439011","580.023553088371","729.292100782913","927.154194364806","842.035038601641","855.053471106668","906.674413330631","850.648139047474","914.354088641809","930.56237416085","812.044394552195","844.810436995064","933.833667676215","1053.87766776303","1094.7497004988","","",
"Switzerland","CHE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3559.81982422","3763.38452148","4211.72949219","5018.52734375","5608.703125","5673.94042969","5671.98144531","6154.703125","7120.65185547","7297.37988281","7705.17578125","9191.95898438","8917.11914063","9275.79882813","9578.64550781","9382.79101563","9439.42480469","9606.34960938","9870.6640625","9666.33789063","","",
"Channel Islands","CHI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356.96377563","327.13198853","323.06716919","349.98782349","427.51669312","500.64517212","571.20141602","648.55981445","724.70123291","735.97894287","867.73077393","991.20288086","1077.82019043","1179.47265625","1145.40856934","1127.02160645","1171.62304688","1360.17358398","1455.11669922","1375.80297852","","",
"China","CHN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.11240387","43.66367722","49.14166641","55.6510849","63.26198578","71.86441803","81.22816467","97.07929993","131.88728333","162.61755371","186.49150085","236.37492371","281.67715454","326.04159546","359.30932617","390.10409546","395.35995483","437.25674438","501.05938721","535.13336182","","",
"Cote d'Ivoire","CIV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2961998","55.29138565","58.75072098","66.02466583","69.84380341","64.44137573","62.54813385","66.86506653","78.34770203","75.07719421","74.04659271","74.29046631","76.08685303","72.76117706","80.52973175","63.51419067","67.48299408","69.77150726","72.17318726","75.08779144","","",
"Cameroon","CMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0037632","26.70227814","30.54583931","37.04441071","40.62355042","41.45746613","42.83129883","47.34065247","52.65299225","49.35915375","48.35902023","56.44068146","55.17245483","55.47434235","60.95220566","49.76532364","50.88278198","49.76703644","53.17176819","53.99584961","","",
"Congo, Dem. Rep.","COD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.86825752","6.03850174","4.6487875","6.6394062","8.57719994","9.28722","11.22324371","12.41400909","16.34123802","13.57572556","12.89442444","12.62923431","14.01603508","16.33388329","19.36799622","19.73957443","20.57792664","19.41378212","18.52062225","20.57073212","","",
"Congo, Rep.","COG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.48368263","20.6484375","17.19757652","21.75997162","27.93210793","31.53102112","36.82757568","43.09650421","65.03125","50.24730682","56.96957016","62.42331314","74.9154129","75.50088501","74.61357117","60.15248871","56.93314743","54.75907516","49.46409988","48.55877304","","",
"Colombia","COL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.87971497","136.61053467","130.42552185","128.00614929","157.57557678","207.15899658","237.01751709","305.99179077","374.42697144","379.69586182","448.08776855","497.38070679","543.07000732","576.70123291","583.05889893","464.63497925","442.13824463","489.64459229","513.15869141","495.32971191","","",
"Comoros","COM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0023613","44.58984756","50.12067795","62.38849258","68.60703278","65.68196106","63.42575836","67.18291473","70.62155151","66.25401306","65.7171936","76.77274323","72.61225128","76.68770599","79.20176697","57.17092514","59.23079681","69.73937988","69.41635895","72.32379913","","",
"Cabo Verde","CPV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.03440475","67.14394379","72.8820343","89.07603455","98.08786774","100.67198181","118.32913971","133.41764832","133.2350769","135.40571594","151.16014099","161.03373718","176.98373413","191.2829895","191.17623901","146.6751709","151.74736023","173.79354858","190.45559692","177.89027405","","",
"Costa Rica","CRI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248.75341797","256.39358521","277.69869995","289.06826782","292.03182983","311.70877075","362.50491333","427.04202271","515.43334961","534.57446289","660.58642578","749.6449585","784.48297119","825.39324951","831.3001709","883.91546631","878.88891602","861.32006836","909.6730957","921.58575439","","",
"Caribbean small states","CSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254.427455937468","249.197571286853","267.592234022188","273.775209932682","312.417121983614","345.773739662635","370.290256188053","429.076289674596","472.554750239062","459.891794626279","484.305001986022","505.709449359062","518.278179226288","535.77554086286","547.407090703006","571.388193026142","569.800636387115","611.008916181912","624.788943015375","646.751498845047","","",
"Cuba","CUB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.81121826","198.13365173","213.39079285","227.09095764","231.98782349","331.53213501","387.42016602","571.26550293","612.24359131","679.62634277","612.46508789","699.83428955","604.21234131","713.24133301","866.07562256","986.73400879","984.84844971","1000.28955078","986.93731689","1031.92175293","","",
"Curacao","CUW","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","750.51672363","782.16162109","890.48297119","1145.05847168","1286.97155762","1366.01708984","1474.02062988","1694.27185059","2155.24658203","2105.4777832","2045.2923584","2114.66894531","1899.37255859","1916.32263184","1873.89135742","1581.41357422","1634.93554688","1750.50732422","1981.77844238","1996.45825195","","",
"Czech Republic","CZE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","342.92105103","388.54403687","497.74203491","640.66040039","746.32891846","852.65246582","942.11804199","1110.17663574","1449.33679199","1442.24279785","1373.9317627","1516.55541992","1387.40600586","1554.5090332","1512.92614746","1284.04675293","1321.62023926","1475.9152832","1765.58862305","1844.21777344","","",
"Germany","DEU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2344.35473633","2346.61499023","2567.50292969","3152.79418945","3459.82495117","3558.21337891","3697.92163086","4182.79931641","4669.65332031","4674.78320313","4611.27587891","5037.37011719","4765.58300781","5099.64111328","5307.08203125","4624.55664063","4744.22949219","5055.82128906","5481.98730469","5440.25146484","","",
"Djibouti","DJI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.95798492","31.04225731","40.19449615","46.11334229","40.28805161","40.95962524","47.32995605","50.44793701","53.96245575","55.32074356","56.2014122","68.77837372","72.22033691","67.53491211","73.12316895","82.28987885","76.8683548","72.23477173","71.08630371","61.80943298","","",
"Dominica","DMA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254.78555298","226.96006775","222.09385681","237.35446167","247.45881653","256.73413086","263.91165161","285.24041748","326.64169312","344.11965942","359.22134399","376.95007324","396.81378174","375.10510254","385.15658569","391.93453979","414.04244995","398.63540649","479.09353638","440.16986084","","",
"Denmark","DNK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2496.04711914","2602.64282227","2895.80737305","3607.04296875","4194.87353516","4442.75537109","4778.89160156","5468.37939453","6137.77636719","6221.68896484","6011.53808594","6281.00439453","6003.83056641","6236.55419922","6380.78466797","5469.33496094","5565.59326172","5800.15283203","6216.76855469","6003.32519531","","",
"Dominican Republic","DOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.13885498","145.35366821","155.09561157","106.13856506","106.65016174","171.23001099","164.10038757","198.07254028","240.41107178","256.35791016","309.95718384","335.00128174","359.60818481","359.57055664","380.07550049","400.38494873","424.3001709","443.67068481","461.53515625","491.05935669","","",
"Algeria","DZA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.58218002","66.80211639","66.46335602","75.7433548","92.50652313","100.71382904","116.71431732","150.96563721","206.88519287","208.11991882","229.28945923","287.3861084","335.56195068","331.94168091","359.64212036","291.55352783","260.76126099","258.06396484","256.00946045","248.20587158","","",
"East Asia & Pacific (excluding high income)","EAP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8786987079892","39.0140037815103","43.5275416480843","49.7100118521203","55.9205866962191","64.219124155091","73.7413274532613","88.2762253893592","115.391318217849","137.205307019083","159.055237900519","198.843231936527","232.405567599683","263.645234463138","286.540019264906","306.044055000707","311.189390985939","341.986285763253","387.974407829378","414.120572005936","","",
"Early-demographic dividend","EAR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2296253575186","68.3325606314767","62.0294254130868","68.7210328410226","77.7876577412256","88.7446880589493","99.7682117051633","115.640022834632","127.678253373815","129.624539817947","147.931362131324","162.536911520014","169.471410150883","174.473853196602","173.991681498872","171.815322892365","165.46426539575","174.045667784859","171.583371005245","172.092592101416","","",
"East Asia & Pacific","EAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239.077460990283","222.439121442359","224.24449778391","251.669335462885","278.20239826748","292.01666181719","297.819251309253","321.922037967724","374.483098032103","419.521165661817","477.660001565931","586.596119011544","625.633772026084","602.719514389707","611.242231913774","598.293185528533","631.470718778055","664.470909622577","719.478847297382","750.687614670668","","",
"Europe & Central Asia (excluding high income)","ECA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6005487739119","95.9525834180992","114.879664139276","142.91175563095","181.421130570608","228.987576571839","279.524673377495","356.096703427297","442.709793239326","382.240084538038","415.342067769796","466.345866496706","500.056699646477","534.167498225024","498.647665153218","379.066002709712","366.675866784734","410.854241827134","423.950959907639","450.768464761024","","",
